image,expected,actual,passed,candidate_count,proposal_count,processing_ms,winner_margin,winner_score,candidate_scores,proposals
GREEN/green_022.jpg,GREEN,GREEN,True,1,1,36.204,inf,0.821067,"[{""color"": ""GREEN"", ""score"": 0.821067}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.948878, ""score"": 0.821067, ""dots"": 5, ""length"": 25.999, ""residual"": 0.197, ""spacing_cv"": 0.02706, ""metrics"": {""line"": 0.998925, ""dots"": 0.912904, ""periodic"": 0.998172, ""color"": 0.902018, ""valley"": 1.0}}]"
GREEN/green_023.jpg,GREEN,GREEN,True,1,1,33.336,inf,0.827466,"[{""color"": ""GREEN"", ""score"": 0.827466}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.962225, ""score"": 0.827466, ""dots"": 5, ""length"": 26.861, ""residual"": 0.475, ""spacing_cv"": 0.010996, ""metrics"": {""line"": 0.993762, ""dots"": 0.899321, ""periodic"": 0.999719, ""color"": 0.926136, ""valley"": 1.0}}]"
GREEN/green_024.jpg,GREEN,GREEN,True,1,1,33.281,inf,0.868575,"[{""color"": ""GREEN"", ""score"": 0.868575}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.971882, ""score"": 0.868575, ""dots"": 6, ""length"": 36.452, ""residual"": 0.326, ""spacing_cv"": 0.031188, ""metrics"": {""line"": 0.997054, ""dots"": 0.922277, ""periodic"": 0.996924, ""color"": 0.94747, ""valley"": 1.0}}]"
GREEN/green_025.jpg,GREEN,GREEN,True,1,1,33.606,inf,0.509955,"[{""color"": ""GREEN"", ""score"": 0.509955}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.92722, ""score"": 0.509955, ""dots"": 6, ""length"": 30.951, ""residual"": 0.479, ""spacing_cv"": 0.080084, ""metrics"": {""line"": 0.99365, ""dots"": 0.596943, ""periodic"": 0.980856, ""color"": 0.876517, ""valley"": 1.0}}]"
GREEN/green_026.jpg,GREEN,GREEN,True,1,1,34.108,inf,0.484546,"[{""color"": ""GREEN"", ""score"": 0.484546}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.923161, ""score"": 0.484546, ""dots"": 6, ""length"": 30.666, ""residual"": 0.673, ""spacing_cv"": 0.106494, ""metrics"": {""line"": 0.987501, ""dots"": 0.575762, ""periodic"": 0.971323, ""color"": 0.877386, ""valley"": 1.0}}]"
GREEN/green_027.jpg,GREEN,GREEN,True,1,1,31.51,inf,0.730423,"[{""color"": ""GREEN"", ""score"": 0.730423}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.914548, ""score"": 0.730423, ""dots"": 5, ""length"": 26.745, ""residual"": 0.144, ""spacing_cv"": 0.211515, ""metrics"": {""line"": 0.999422, ""dots"": 0.873801, ""periodic"": 0.927251, ""color"": 0.902018, ""valley"": 1.0}}]"
GREEN/green_028.jpg,GREEN,NONE,False,0,0,29.217,inf,,[],[]
PURPLE/purple_001.jpg,PURPLE,PURPLE,True,1,1,28.567,inf,0.381587,"[{""color"": ""PURPLE"", ""score"": 0.381587}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.786866, ""score"": 0.381587, ""dots"": 6, ""length"": 41.508, ""residual"": 0.653, ""spacing_cv"": 0.066587, ""metrics"": {""line"": 0.988212, ""dots"": 0.62365, ""periodic"": 0.992691, ""color"": 0.623717, ""valley"": 1.0}}]"
PURPLE/purple_002.jpg,PURPLE,PURPLE,True,1,1,28.768,inf,0.447543,"[{""color"": ""PURPLE"", ""score"": 0.447543}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.78364, ""score"": 0.447543, ""dots"": 5, ""length"": 36.22, ""residual"": 0.483, ""spacing_cv"": 0.061557, ""metrics"": {""line"": 0.993544, ""dots"": 0.733524, ""periodic"": 0.996266, ""color"": 0.616393, ""valley"": 1.0}}]"
PURPLE/purple_003.jpg,PURPLE,PURPLE,True,1,1,28.569,inf,0.452239,"[{""color"": ""PURPLE"", ""score"": 0.452239}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.80807, ""score"": 0.452239, ""dots"": 6, ""length"": 42.997, ""residual"": 0.457, ""spacing_cv"": 0.078624, ""metrics"": {""line"": 0.994204, ""dots"": 0.696617, ""periodic"": 0.977231, ""color"": 0.668192, ""valley"": 1.0}}]"
