image,expected,actual,passed,candidate_count,proposal_count,processing_ms,winner_margin,winner_score,candidate_scores,proposals
BLUE/blue_011.jpg,BLUE,BLUE,True,1,1,15.481,inf,0.856599,"[{""color"": ""BLUE"", ""score"": 0.856599}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.957392, ""score"": 0.856599, ""dots"": 6, ""length"": 104.952, ""residual"": 0.232, ""spacing_cv"": 0.023909, ""metrics"": {""line"": 0.9993, ""dots"": 0.935194, ""periodic"": 0.994623, ""color"": 0.921555, ""valley"": 1.0}}]"
BLUE/blue_012.jpg,BLUE,BLUE,True,1,1,17.528,inf,0.810203,"[{""color"": ""BLUE"", ""score"": 0.810203}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.943993, ""score"": 0.810203, ""dots"": 5, ""length"": 84.028, ""residual"": 0.259, ""spacing_cv"": 0.019601, ""metrics"": {""line"": 0.999126, ""dots"": 0.909988, ""periodic"": 0.996306, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_013.jpg,BLUE,BLUE,True,1,1,22.652,inf,0.805324,"[{""color"": ""BLUE"", ""score"": 0.805324}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.943712, ""score"": 0.805324, ""dots"": 5, ""length"": 104.773, ""residual"": 0.592, ""spacing_cv"": 0.021239, ""metrics"": {""line"": 0.995437, ""dots"": 0.908402, ""periodic"": 0.995712, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_014.jpg,BLUE,BLUE,True,1,1,25.169,inf,0.818312,"[{""color"": ""BLUE"", ""score"": 0.818312}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944995, ""score"": 0.818312, ""dots"": 5, ""length"": 131.578, ""residual"": 0.22, ""spacing_cv"": 0.030589, ""metrics"": {""line"": 0.999366, ""dots"": 0.916928, ""periodic"": 0.998422, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_015.jpg,BLUE,BLUE,True,1,1,18.041,inf,0.780059,"[{""color"": ""BLUE"", ""score"": 0.780059}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945687, ""score"": 0.780059, ""dots"": 5, ""length"": 138.359, ""residual"": 1.512, ""spacing_cv"": 0.025084, ""metrics"": {""line"": 0.970575, ""dots"": 0.898678, ""periodic"": 0.999884, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_016.jpg,BLUE,BLUE,True,1,1,17.255,inf,0.831756,"[{""color"": ""BLUE"", ""score"": 0.831756}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944276, ""score"": 0.831756, ""dots"": 5, ""length"": 129.315, ""residual"": 0.442, ""spacing_cv"": 0.019913, ""metrics"": {""line"": 0.99745, ""dots"": 0.935205, ""periodic"": 0.996903, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_017.jpg,BLUE,BLUE,True,1,1,13.973,inf,0.808079,"[{""color"": ""BLUE"", ""score"": 0.808079}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.94562, ""score"": 0.808079, ""dots"": 5, ""length"": 152.902, ""residual"": 0.263, ""spacing_cv"": 0.005525, ""metrics"": {""line"": 0.9991, ""dots"": 0.904505, ""periodic"": 0.999744, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_018.jpg,BLUE,BLUE,True,1,1,17.221,inf,0.831198,"[{""color"": ""BLUE"", ""score"": 0.831198}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.973792, ""score"": 0.831198, ""dots"": 5, ""length"": 197.501, ""residual"": 0.439, ""spacing_cv"": 0.012126, ""metrics"": {""line"": 0.997489, ""dots"": 0.878748, ""periodic"": 0.999565, ""color"": 0.948683, ""valley"": 1.0}}]"
BLUE/blue_019.jpg,BLUE,BLUE,True,1,1,14.457,inf,0.80068,"[{""color"": ""BLUE"", ""score"": 0.80068}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945333, ""score"": 0.80068, ""dots"": 5, ""length"": 193.352, ""residual"": 0.653, ""spacing_cv"": 0.009479, ""metrics"": {""line"": 0.994441, ""dots"": 0.900971, ""periodic"": 0.999136, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_020.jpg,BLUE,BLUE,True,1,1,16.66,inf,0.805983,"[{""color"": ""BLUE"", ""score"": 0.805983}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945474, ""score"": 0.805983, ""dots"": 6, ""length"": 205.662, ""residual"": 0.213, ""spacing_cv"": 0.039551, ""metrics"": {""line"": 0.999408, ""dots"": 0.902161, ""periodic"": 0.999434, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_021.jpg,BLUE,BLUE,True,1,1,15.613,inf,0.795618,"[{""color"": ""BLUE"", ""score"": 0.795618}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944363, ""score"": 0.795618, ""dots"": 6, ""length"": 157.224, ""residual"": 0.483, ""spacing_cv"": 0.019253, ""metrics"": {""line"": 0.996954, ""dots"": 0.894851, ""periodic"": 0.997087, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_022.jpg,BLUE,BLUE,True,1,1,17.045,inf,0.797495,"[{""color"": ""BLUE"", ""score"": 0.797495}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945301, ""score"": 0.797495, ""dots"": 6, ""length"": 161.813, ""residual"": 0.693, ""spacing_cv"": 0.020542, ""metrics"": {""line"": 0.993747, ""dots"": 0.898072, ""periodic"": 0.999069, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_023.jpg,BLUE,BLUE,True,1,1,16.826,inf,0.806153,"[{""color"": ""BLUE"", ""score"": 0.806153}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944699, ""score"": 0.806153, ""dots"": 5, ""length"": 88.853, ""residual"": 0.273, ""spacing_cv"": 0.015085, ""metrics"": {""line"": 0.999028, ""dots"": 0.904176, ""periodic"": 0.997797, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_024.jpg,BLUE,BLUE,True,1,1,19.441,inf,0.811584,"[{""color"": ""BLUE"", ""score"": 0.811584}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945567, ""score"": 0.811584, ""dots"": 6, ""length"": 111.327, ""residual"": 0.348, ""spacing_cv"": 0.006179, ""metrics"": {""line"": 0.998422, ""dots"": 0.909149, ""periodic"": 0.99963, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_025.jpg,BLUE,BLUE,True,1,1,16.232,inf,0.803883,"[{""color"": ""BLUE"", ""score"": 0.803883}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944094, ""score"": 0.803883, ""dots"": 5, ""length"": 91.328, ""residual"": 0.45, ""spacing_cv"": 0.019232, ""metrics"": {""line"": 0.997359, ""dots"": 0.904298, ""periodic"": 0.996518, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_026.jpg,BLUE,BLUE,True,1,1,16.815,inf,0.774896,"[{""color"": ""BLUE"", ""score"": 0.774896}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944858, ""score"": 0.774896, ""dots"": 5, ""length"": 132.829, ""residual"": 0.619, ""spacing_cv"": 0.042364, ""metrics"": {""line"": 0.995009, ""dots"": 0.872335, ""periodic"": 0.998132, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_027.jpg,BLUE,BLUE,True,1,1,16.969,inf,0.816674,"[{""color"": ""BLUE"", ""score"": 0.816674}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.943966, ""score"": 0.816674, ""dots"": 5, ""length"": 95.906, ""residual"": 0.387, ""spacing_cv"": 0.035408, ""metrics"": {""line"": 0.998049, ""dots"": 0.918299, ""periodic"": 0.996249, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_028.jpg,BLUE,BLUE,True,1,1,19.203,inf,0.780244,"[{""color"": ""BLUE"", ""score"": 0.780244}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.942981, ""score"": 0.780244, ""dots"": 6, ""length"": 108.085, ""residual"": 0.235, ""spacing_cv"": 0.025201, ""metrics"": {""line"": 0.999279, ""dots"": 0.878087, ""periodic"": 0.994171, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_029.jpg,BLUE,BLUE,True,1,1,22.558,inf,0.820754,"[{""color"": ""BLUE"", ""score"": 0.820754}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945441, ""score"": 0.820754, ""dots"": 5, ""length"": 86.264, ""residual"": 0.075, ""spacing_cv"": 0.014329, ""metrics"": {""line"": 0.999926, ""dots"": 0.918283, ""periodic"": 0.999363, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_030.jpg,BLUE,BLUE,True,1,1,21.402,inf,0.806386,"[{""color"": ""BLUE"", ""score"": 0.806386}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944981, ""score"": 0.806386, ""dots"": 5, ""length"": 108.345, ""residual"": 0.196, ""spacing_cv"": 0.035769, ""metrics"": {""line"": 0.9995, ""dots"": 0.90347, ""periodic"": 0.998393, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_031.jpg,BLUE,BLUE,True,1,1,17.482,inf,0.780335,"[{""color"": ""BLUE"", ""score"": 0.780335}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.937672, ""score"": 0.780335, ""dots"": 6, ""length"": 84.779, ""residual"": 0.292, ""spacing_cv"": 0.040185, ""metrics"": {""line"": 0.998884, ""dots"": 0.888514, ""periodic"": 0.998866, ""color"": 0.880226, ""valley"": 1.0}}]"
BLUE/blue_032.jpg,BLUE,BLUE,True,1,1,17.9,inf,0.796837,"[{""color"": ""BLUE"", ""score"": 0.796837}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.941569, ""score"": 0.796837, ""dots"": 5, ""length"": 71.603, ""residual"": 0.299, ""spacing_cv"": 0.055137, ""metrics"": {""line"": 0.99883, ""dots"": 0.899856, ""periodic"": 0.991196, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_033.jpg,BLUE,BLUE,True,1,1,14.466,inf,0.798141,"[{""color"": ""BLUE"", ""score"": 0.798141}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944665, ""score"": 0.798141, ""dots"": 5, ""length"": 86.338, ""residual"": 0.298, ""spacing_cv"": 0.022833, ""metrics"": {""line"": 0.998839, ""dots"": 0.895422, ""periodic"": 0.997725, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_034.jpg,BLUE,BLUE,True,1,1,17.318,inf,0.801037,"[{""color"": ""BLUE"", ""score"": 0.801037}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945167, ""score"": 0.801037, ""dots"": 5, ""length"": 102.472, ""residual"": 0.173, ""spacing_cv"": 0.020792, ""metrics"": {""line"": 0.999611, ""dots"": 0.897024, ""periodic"": 0.998786, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_035.jpg,BLUE,BLUE,True,1,1,15.818,inf,0.795587,"[{""color"": ""BLUE"", ""score"": 0.795587}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945121, ""score"": 0.795587, ""dots"": 5, ""length"": 120.648, ""residual"": 0.166, ""spacing_cv"": 0.011666, ""metrics"": {""line"": 0.999639, ""dots"": 0.890983, ""periodic"": 0.998689, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_036.jpg,BLUE,BLUE,True,1,1,18.624,inf,0.797413,"[{""color"": ""BLUE"", ""score"": 0.797413}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945423, ""score"": 0.797413, ""dots"": 5, ""length"": 101.019, ""residual"": 0.364, ""spacing_cv"": 0.01349, ""metrics"": {""line"": 0.998273, ""dots"": 0.893678, ""periodic"": 0.999327, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_037.jpg,BLUE,BLUE,True,1,1,17.171,inf,0.787005,"[{""color"": ""BLUE"", ""score"": 0.787005}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945453, ""score"": 0.787005, ""dots"": 5, ""length"": 98.457, ""residual"": 0.363, ""spacing_cv"": 0.031195, ""metrics"": {""line"": 0.998279, ""dots"": 0.881954, ""periodic"": 0.99939, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_038.jpg,BLUE,BLUE,True,1,1,18.467,inf,0.794171,"[{""color"": ""BLUE"", ""score"": 0.794171}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944803, ""score"": 0.794171, ""dots"": 5, ""length"": 111.151, ""residual"": 0.342, ""spacing_cv"": 0.018042, ""metrics"": {""line"": 0.998474, ""dots"": 0.891034, ""periodic"": 0.998017, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_039.jpg,BLUE,BLUE,True,1,1,15.302,inf,0.789842,"[{""color"": ""BLUE"", ""score"": 0.789842}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.94341, ""score"": 0.789842, ""dots"": 5, ""length"": 121.019, ""residual"": 0.207, ""spacing_cv"": 0.02451, ""metrics"": {""line"": 0.999439, ""dots"": 0.887939, ""periodic"": 0.995075, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_040.jpg,BLUE,BLUE,True,1,1,19.808,inf,0.799701,"[{""color"": ""BLUE"", ""score"": 0.799701}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944261, ""score"": 0.799701, ""dots"": 5, ""length"": 95.347, ""residual"": 0.261, ""spacing_cv"": 0.018036, ""metrics"": {""line"": 0.999112, ""dots"": 0.897697, ""periodic"": 0.996871, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_041.jpg,BLUE,BLUE,True,1,1,21.761,inf,0.792874,"[{""color"": ""BLUE"", ""score"": 0.792874}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945478, ""score"": 0.792874, ""dots"": 5, ""length"": 90.879, ""residual"": 0.102, ""spacing_cv"": 0.008504, ""metrics"": {""line"": 0.999864, ""dots"": 0.887075, ""periodic"": 0.999443, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_042.jpg,BLUE,BLUE,True,1,1,18.586,inf,0.802033,"[{""color"": ""BLUE"", ""score"": 0.802033}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.94457, ""score"": 0.802033, ""dots"": 5, ""length"": 100.299, ""residual"": 0.211, ""spacing_cv"": 0.017414, ""metrics"": {""line"": 0.999419, ""dots"": 0.899449, ""periodic"": 0.997524, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_043.jpg,BLUE,BLUE,True,1,1,14.785,inf,0.797261,"[{""color"": ""BLUE"", ""score"": 0.797261}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945255, ""score"": 0.797261, ""dots"": 5, ""length"": 140.725, ""residual"": 0.245, ""spacing_cv"": 0.01202, ""metrics"": {""line"": 0.999215, ""dots"": 0.892984, ""periodic"": 0.998971, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_044.jpg,BLUE,BLUE,True,1,1,19.182,inf,0.806604,"[{""color"": ""BLUE"", ""score"": 0.806604}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.94542, ""score"": 0.806604, ""dots"": 5, ""length"": 132.803, ""residual"": 0.154, ""spacing_cv"": 0.023349, ""metrics"": {""line"": 0.999692, ""dots"": 0.902702, ""periodic"": 0.999321, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_045.jpg,BLUE,BLUE,True,1,1,18.438,inf,0.803272,"[{""color"": ""BLUE"", ""score"": 0.803272}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944384, ""score"": 0.803272, ""dots"": 6, ""length"": 151.661, ""residual"": 0.301, ""spacing_cv"": 0.041488, ""metrics"": {""line"": 0.998816, ""dots"": 0.901737, ""periodic"": 0.997131, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_046.jpg,BLUE,BLUE,True,1,1,17.14,inf,0.806362,"[{""color"": ""BLUE"", ""score"": 0.806362}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945115, ""score"": 0.806362, ""dots"": 6, ""length"": 159.521, ""residual"": 0.353, ""spacing_cv"": 0.023227, ""metrics"": {""line"": 0.998373, ""dots"": 0.904207, ""periodic"": 0.998675, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_047.jpg,BLUE,BLUE,True,1,1,14.32,inf,0.801209,"[{""color"": ""BLUE"", ""score"": 0.801209}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944904, ""score"": 0.801209, ""dots"": 6, ""length"": 155.963, ""residual"": 0.279, ""spacing_cv"": 0.036011, ""metrics"": {""line"": 0.99898, ""dots"": 0.898284, ""periodic"": 0.998229, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_048.jpg,BLUE,BLUE,True,1,1,21.41,inf,0.80832,"[{""color"": ""BLUE"", ""score"": 0.80832}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.943262, ""score"": 0.80832, ""dots"": 5, ""length"": 84.578, ""residual"": 0.356, ""spacing_cv"": 0.024349, ""metrics"": {""line"": 0.99835, ""dots"": 0.909988, ""periodic"": 0.994764, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_049.jpg,BLUE,BLUE,True,1,1,18.467,inf,0.798188,"[{""color"": ""BLUE"", ""score"": 0.798188}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.94557, ""score"": 0.798188, ""dots"": 5, ""length"": 84.766, ""residual"": 0.267, ""spacing_cv"": 0.013569, ""metrics"": {""line"": 0.999067, ""dots"": 0.893559, ""periodic"": 0.999637, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_050.jpg,BLUE,BLUE,True,1,1,22.15,inf,0.808665,"[{""color"": ""BLUE"", ""score"": 0.808665}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.945467, ""score"": 0.808665, ""dots"": 5, ""length"": 96.73, ""residual"": 0.385, ""spacing_cv"": 0.013908, ""metrics"": {""line"": 0.998062, ""dots"": 0.906398, ""periodic"": 0.999418, ""color"": 0.894427, ""valley"": 1.0}}]"
BLUE/blue_051.jpg,BLUE,BLUE,True,1,1,16.227,inf,0.798254,"[{""color"": ""BLUE"", ""score"": 0.798254}]","[{""rank"": 1, ""accepted"": true, ""color"": ""BLUE"", ""confidence"": 0.944973, ""score"": 0.798254, ""dots"": 5, ""length"": 102.619, ""residual"": 0.25, ""spacing_cv"": 0.021184, ""metrics"": {""line"": 0.999184, ""dots"": 0.894657, ""periodic"": 0.998376, ""color"": 0.894427, ""valley"": 1.0}}]"
GREEN/green_001.jpg,GREEN,GREEN,True,1,1,17.542,inf,0.692517,"[{""color"": ""GREEN"", ""score"": 0.692517}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.901233, ""score"": 0.692517, ""dots"": 5, ""length"": 197.181, ""residual"": 0.63, ""spacing_cv"": 0.042703, ""metrics"": {""line"": 0.994836, ""dots"": 0.857048, ""periodic"": 0.99039, ""color"": 0.820101, ""valley"": 1.0}}]"
GREEN/green_002.jpg,GREEN,GREEN,True,1,1,16.442,inf,0.68681,"[{""color"": ""GREEN"", ""score"": 0.68681}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.905068, ""score"": 0.68681, ""dots"": 5, ""length"": 174.328, ""residual"": 0.491, ""spacing_cv"": 0.028191, ""metrics"": {""line"": 0.996857, ""dots"": 0.841088, ""periodic"": 0.998838, ""color"": 0.820101, ""valley"": 1.0}}]"
GREEN/green_003.jpg,GREEN,GREEN,True,1,1,19.219,inf,0.627876,"[{""color"": ""GREEN"", ""score"": 0.627876}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.876091, ""score"": 0.627876, ""dots"": 5, ""length"": 179.584, ""residual"": 0.787, ""spacing_cv"": 0.034776, ""metrics"": {""line"": 0.991941, ""dots"": 0.824688, ""periodic"": 0.999272, ""color"": 0.768095, ""valley"": 1.0}}]"
GREEN/green_004.jpg,GREEN,GREEN,True,1,1,17.569,inf,0.579875,"[{""color"": ""GREEN"", ""score"": 0.579875}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.851002, ""score"": 0.579875, ""dots"": 5, ""length"": 183.658, ""residual"": 0.357, ""spacing_cv"": 0.036944, ""metrics"": {""line"": 0.998333, ""dots"": 0.802043, ""periodic"": 0.999426, ""color"": 0.72462, ""valley"": 1.0}}]"
GREEN/green_005.jpg,GREEN,GREEN,True,1,1,21.788,inf,0.623834,"[{""color"": ""GREEN"", ""score"": 0.623834}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.879495, ""score"": 0.623834, ""dots"": 5, ""length"": 189.354, ""residual"": 0.371, ""spacing_cv"": 0.036479, ""metrics"": {""line"": 0.998208, ""dots"": 0.807943, ""periodic"": 0.999583, ""color"": 0.773835, ""valley"": 1.0}}]"
GREEN/green_006.jpg,GREEN,GREEN,True,1,1,21.599,inf,0.648145,"[{""color"": ""GREEN"", ""score"": 0.648145}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.879423, ""score"": 0.648145, ""dots"": 5, ""length"": 140.195, ""residual"": 0.335, ""spacing_cv"": 0.020999, ""metrics"": {""line"": 0.998535, ""dots"": 0.839293, ""periodic"": 0.999418, ""color"": 0.773835, ""valley"": 1.0}}]"
