image,expected,actual,passed,candidate_count,proposal_count,processing_ms,winner_margin,winner_score,candidate_scores,proposals
GREEN/green_002.jpg,GREEN,GREEN,True,1,1,22.662,inf,0.735288,"[{""color"": ""GREEN"", ""score"": 0.735288}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.925358, ""score"": 0.735288, ""dots"": 10, ""length"": 362.277, ""residual"": 1.171, ""spacing_cv"": 0.100581, ""metrics"": {""line"": 0.982258, ""dots"": 0.874202, ""periodic"": 0.99331, ""color"": 0.862055, ""valley"": 1.0}}]"
GREEN/green_003.jpg,GREEN,GREEN,True,1,1,20.816,inf,0.752509,"[{""color"": ""GREEN"", ""score"": 0.752509}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.92449, ""score"": 0.752509, ""dots"": 7, ""length"": 253.641, ""residual"": 0.829, ""spacing_cv"": 0.038515, ""metrics"": {""line"": 0.991071, ""dots"": 0.888387, ""periodic"": 0.999086, ""color"": 0.855464, ""valley"": 1.0}}]"
GREEN/green_004.jpg,GREEN,GREEN,True,1,1,22.414,inf,0.740478,"[{""color"": ""GREEN"", ""score"": 0.740478}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.923804, ""score"": 0.740478, ""dots"": 9, ""length"": 346.461, ""residual"": 0.958, ""spacing_cv"": 0.071511, ""metrics"": {""line"": 0.988093, ""dots"": 0.878121, ""periodic"": 0.997605, ""color"": 0.855464, ""valley"": 1.0}}]"
GREEN/green_005.jpg,GREEN,GREEN,True,1,1,22.736,inf,0.738832,"[{""color"": ""GREEN"", ""score"": 0.738832}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.923058, ""score"": 0.738832, ""dots"": 8, ""length"": 339.395, ""residual"": 0.562, ""spacing_cv"": 0.070845, ""metrics"": {""line"": 0.995879, ""dots"": 0.870725, ""periodic"": 0.997545, ""color"": 0.854133, ""valley"": 1.0}}]"
GREEN/green_006.jpg,GREEN,GREEN,True,1,1,23.043,inf,0.768359,"[{""color"": ""GREEN"", ""score"": 0.768359}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.940165, ""score"": 0.768359, ""dots"": 11, ""length"": 230.997, ""residual"": 1.174, ""spacing_cv"": 0.046271, ""metrics"": {""line"": 0.982151, ""dots"": 0.88507, ""periodic"": 0.991061, ""color"": 0.891883, ""valley"": 1.0}}]"
GREEN/green_007.jpg,GREEN,GREEN,True,1,1,23.117,inf,0.772282,"[{""color"": ""GREEN"", ""score"": 0.772282}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.927761, ""score"": 0.772282, ""dots"": 10, ""length"": 207.574, ""residual"": 0.873, ""spacing_cv"": 0.01418, ""metrics"": {""line"": 0.990101, ""dots"": 0.9062, ""periodic"": 0.998476, ""color"": 0.862055, ""valley"": 1.0}}]"
GREEN/green_008.jpg,GREEN,GREEN,True,1,1,21.102,inf,0.791835,"[{""color"": ""GREEN"", ""score"": 0.791835}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.945078, ""score"": 0.791835, ""dots"": 9, ""length"": 181.391, ""residual"": 0.614, ""spacing_cv"": 0.040991, ""metrics"": {""line"": 0.995092, ""dots"": 0.890914, ""periodic"": 0.98744, ""color"": 0.904534, ""valley"": 1.0}}]"
GREEN/green_009.jpg,GREEN,GREEN,True,1,1,22.996,inf,0.793805,"[{""color"": ""GREEN"", ""score"": 0.793805}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.946448, ""score"": 0.793805, ""dots"": 10, ""length"": 213.816, ""residual"": 0.596, ""spacing_cv"": 0.031875, ""metrics"": {""line"": 0.995372, ""dots"": 0.890296, ""periodic"": 0.990308, ""color"": 0.904531, ""valley"": 1.0}}]"
GREEN/green_010.jpg,GREEN,GREEN,True,1,1,23.658,inf,0.799934,"[{""color"": ""GREEN"", ""score"": 0.799934}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.962196, ""score"": 0.799934, ""dots"": 10, ""length"": 229.942, ""residual"": 1.304, ""spacing_cv"": 0.032045, ""metrics"": {""line"": 0.978022, ""dots"": 0.883442, ""periodic"": 0.994928, ""color"": 0.930542, ""valley"": 1.0}}]"
GREEN/green_011.jpg,GREEN,GREEN,True,1,1,24.583,inf,0.768982,"[{""color"": ""GREEN"", ""score"": 0.768982}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.946077, ""score"": 0.768982, ""dots"": 10, ""length"": 249.953, ""residual"": 1.179, ""spacing_cv"": 0.056077, ""metrics"": {""line"": 0.982022, ""dots"": 0.874867, ""periodic"": 0.98679, ""color"": 0.907043, ""valley"": 1.0}}]"
GREEN/green_012.jpg,GREEN,GREEN,True,1,1,17.604,inf,0.783319,"[{""color"": ""GREEN"", ""score"": 0.783319}]","[{""rank"": 1, ""accepted"": true, ""color"": ""GREEN"", ""confidence"": 0.950556, ""score"": 0.783319, ""dots"": 6, ""length"": 143.94, ""residual"": 1.192, ""spacing_cv"": 0.017459, ""metrics"": {""line"": 0.981608, ""dots"": 0.883172, ""periodic"": 0.998923, ""color"": 0.904531, ""valley"": 1.0}}]"
PURPLE/purple_001.jpg,PURPLE,PURPLE,True,1,1,22.061,inf,0.717184,"[{""color"": ""PURPLE"", ""score"": 0.717184}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.951125, ""score"": 0.717184, ""dots"": 10, ""length"": 384.119, ""residual"": 2.847, ""spacing_cv"": 0.081998, ""metrics"": {""line"": 0.899575, ""dots"": 0.881288, ""periodic"": 0.992903, ""color"": 0.911105, ""valley"": 1.0}}]"
PURPLE/purple_002.jpg,PURPLE,PURPLE,True,1,1,24.886,inf,0.756169,"[{""color"": ""PURPLE"", ""score"": 0.756169}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.958438, ""score"": 0.756169, ""dots"": 9, ""length"": 403.874, ""residual"": 2.494, ""spacing_cv"": 0.080587, ""metrics"": {""line"": 0.921977, ""dots"": 0.892834, ""periodic"": 0.989655, ""color"": 0.928206, ""valley"": 1.0}}]"
PURPLE/purple_003.jpg,PURPLE,PURPLE,True,1,1,23.486,inf,0.73534,"[{""color"": ""PURPLE"", ""score"": 0.73534}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.96093, ""score"": 0.73534, ""dots"": 9, ""length"": 440.039, ""residual"": 3.041, ""spacing_cv"": 0.07306, ""metrics"": {""line"": 0.886248, ""dots"": 0.898564, ""periodic"": 0.992712, ""color"": 0.930166, ""valley"": 1.0}}]"
PURPLE/purple_004.jpg,PURPLE,PURPLE,True,1,1,24.758,inf,0.775158,"[{""color"": ""PURPLE"", ""score"": 0.775158}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.96099, ""score"": 0.775158, ""dots"": 8, ""length"": 430.961, ""residual"": 2.386, ""spacing_cv"": 0.075222, ""metrics"": {""line"": 0.928316, ""dots"": 0.904183, ""periodic"": 0.993359, ""color"": 0.929676, ""valley"": 1.0}}]"
PURPLE/purple_005.jpg,PURPLE,PURPLE,True,1,1,28.889,inf,0.632787,"[{""color"": ""PURPLE"", ""score"": 0.632787}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.882642, ""score"": 0.632787, ""dots"": 10, ""length"": 368.325, ""residual"": 1.282, ""spacing_cv"": 0.041063, ""metrics"": {""line"": 0.978766, ""dots"": 0.829869, ""periodic"": 0.985597, ""color"": 0.790442, ""valley"": 1.0}}]"
PURPLE/purple_006.jpg,PURPLE,PURPLE,True,1,1,24.645,inf,0.659973,"[{""color"": ""PURPLE"", ""score"": 0.659973}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.898403, ""score"": 0.659973, ""dots"": 11, ""length"": 311.028, ""residual"": 0.68, ""spacing_cv"": 0.037952, ""metrics"": {""line"": 0.993971, ""dots"": 0.822639, ""periodic"": 0.987717, ""color"": 0.817166, ""valley"": 1.0}}]"
PURPLE/purple_007.jpg,PURPLE,PURPLE,True,1,1,22.547,inf,0.611811,"[{""color"": ""PURPLE"", ""score"": 0.611811}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.868951, ""score"": 0.611811, ""dots"": 10, ""length"": 274.208, ""residual"": 0.803, ""spacing_cv"": 0.047993, ""metrics"": {""line"": 0.991609, ""dots"": 0.817121, ""periodic"": 0.978459, ""color"": 0.771699, ""valley"": 1.0}}]"
PURPLE/purple_008.jpg,PURPLE,PURPLE,True,1,1,21.99,inf,0.655604,"[{""color"": ""PURPLE"", ""score"": 0.655604}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.889126, ""score"": 0.655604, ""dots"": 11, ""length"": 261.554, ""residual"": 1.075, ""spacing_cv"": 0.035814, ""metrics"": {""line"": 0.985013, ""dots"": 0.841923, ""periodic"": 0.987557, ""color"": 0.800507, ""valley"": 1.0}}]"
PURPLE/purple_009.jpg,PURPLE,PURPLE,True,1,1,21.387,inf,0.643226,"[{""color"": ""PURPLE"", ""score"": 0.643226}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.871865, ""score"": 0.643226, ""dots"": 10, ""length"": 198.918, ""residual"": 0.758, ""spacing_cv"": 0.03567, ""metrics"": {""line"": 0.99253, ""dots"": 0.852553, ""periodic"": 0.98794, ""color"": 0.769429, ""valley"": 1.0}}]"
PURPLE/purple_010.jpg,PURPLE,PURPLE,True,1,1,22.606,inf,0.654741,"[{""color"": ""PURPLE"", ""score"": 0.654741}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.869976, ""score"": 0.654741, ""dots"": 11, ""length"": 215.05, ""residual"": 0.751, ""spacing_cv"": 0.036356, ""metrics"": {""line"": 0.992653, ""dots"": 0.87148, ""periodic"": 0.98686, ""color"": 0.766936, ""valley"": 1.0}}]"
PURPLE/purple_011.jpg,PURPLE,PURPLE,True,1,1,18.761,inf,0.637703,"[{""color"": ""PURPLE"", ""score"": 0.637703}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.876229, ""score"": 0.637703, ""dots"": 6, ""length"": 158.635, ""residual"": 0.702, ""spacing_cv"": 0.035307, ""metrics"": {""line"": 0.99358, ""dots"": 0.835951, ""periodic"": 0.995279, ""color"": 0.771419, ""valley"": 1.0}}]"
PURPLE/purple_012.jpg,PURPLE,PURPLE,True,1,1,19.368,inf,0.596011,"[{""color"": ""PURPLE"", ""score"": 0.596011}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.861067, ""score"": 0.596011, ""dots"": 8, ""length"": 215.656, ""residual"": 1.021, ""spacing_cv"": 0.059524, ""metrics"": {""line"": 0.986486, ""dots"": 0.814871, ""periodic"": 0.991744, ""color"": 0.747609, ""valley"": 1.0}}]"
PURPLE/purple_013.jpg,PURPLE,PURPLE,True,1,1,20.82,inf,0.697612,"[{""color"": ""PURPLE"", ""score"": 0.697612}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.902824, ""score"": 0.697612, ""dots"": 10, ""length"": 290.822, ""residual"": 0.929, ""spacing_cv"": 0.034204, ""metrics"": {""line"": 0.988803, ""dots"": 0.865561, ""periodic"": 0.989997, ""color"": 0.823328, ""valley"": 1.0}}]"
RED/red_001.jpg,RED,RED,True,1,1,21.736,inf,0.818484,"[{""color"": ""RED"", ""score"": 0.818484}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.960118, ""score"": 0.818484, ""dots"": 10, ""length"": 192.634, ""residual"": 0.567, ""spacing_cv"": 0.034584, ""metrics"": {""line"": 0.995804, ""dots"": 0.891635, ""periodic"": 0.995357, ""color"": 0.926127, ""valley"": 1.0}}]"
RED/red_002.jpg,RED,RED,True,1,1,22.608,inf,0.818162,"[{""color"": ""RED"", ""score"": 0.818162}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.955879, ""score"": 0.818162, ""dots"": 11, ""length"": 312.763, ""residual"": 1.291, ""spacing_cv"": 0.061042, ""metrics"": {""line"": 0.978451, ""dots"": 0.915153, ""periodic"": 0.995928, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_003.jpg,RED,RED,True,1,1,22.732,inf,0.742242,"[{""color"": ""RED"", ""score"": 0.742242}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.955591, ""score"": 0.742242, ""dots"": 12, ""length"": 554.329, ""residual"": 2.578, ""spacing_cv"": 0.097851, ""metrics"": {""line"": 0.916858, ""dots"": 0.886541, ""periodic"": 0.995328, ""color"": 0.917441, ""valley"": 1.0}}]"
